#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
82376	853271	856052	33591	36125	YJL168C	YPL055C	SET2	LGE1	EZL1|histone methyltransferase SET2|KMT3|L000003090	-	Synthetic Lethality	genetic	Krogan NJ (2003)	12773564	559292	559292	Low Throughput|High Throughput	-	-	inviable	High Throughput: SGA analysis|Low Throughput: Interaction confirmed by tetrad analysis.	-	BIOGRID
214999	856052	852864	36125	33226	YPL055C	YGL020C	LGE1	GET1	-	MDM39	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-8.172985	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215012	856052	853364	36125	33675	YPL055C	YJL081C	LGE1	ARP4	-	ACT3|L000000027	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-8.15998	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215104	856052	851962	36125	32415	YPL055C	YDR359C	LGE1	EAF1	-	VID21	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.966887	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215197	856052	851220	36125	31753	YPL055C	YAL013W	LGE1	DEP1	-	FUN54|Rpd3L histone deacetylase complex subunit DEP1|L000000502	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.794966	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215233	856052	852702	36125	33080	YPL055C	YGL173C	LGE1	XRN1	-	DST2|KEM1|RAR5|SEP1|SKI1|chromatin-binding exonuclease XRN1|L000000891|L000001902	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.756063	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215334	856052	854771	36125	34950	YPL055C	YIL040W	LGE1	APQ12	-	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.582574	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215515	856052	851064	36125	31612	YPL055C	YLR350W	LGE1	ORM2	-	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-7.277334	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215724	856052	853536	36125	33829	YPL055C	YJR073C	LGE1	OPI3	-	PEM2|bifunctional phosphatidyl-N-methylethanolamine N-methyltransferase/phosphatidyl-N-dimethylethanolamine N-methyltransferase|L000001304	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.969795	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215768	856052	852750	36125	33124	YPL055C	YGL127C	LGE1	SOH1	-	MED31|L000001982	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.915976	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215856	856052	854472	36125	34685	YPL055C	YOR297C	LGE1	TIM18	-	S000007448	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.804061	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
215989	856052	851457	36125	31961	YPL055C	YDL101C	LGE1	DUN1	-	serine/threonine protein kinase DUN1|L000000531	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.6293	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216004	856052	855404	36125	35527	YPL055C	YNL312W	LGE1	RFA2	-	BUF1|RPA2|RPA32|L000000203|L000001621	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.61204	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216005	856052	855787	36125	35876	YPL055C	YNR051C	LGE1	BRE5	-	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.610002	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216048	856052	851549	36125	32041	YPL055C	YDL013W	LGE1	SLX5	-	HEX3|ULS2|SUMO-targeted ubiquitin ligase complex subunit SLX5|L000000768	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.537878	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216121	856052	855386	36125	35511	YPL055C	YNL330C	LGE1	RPD3	-	MOF6|REC3|SDI2|SDS6|histone deacetylase RPD3|L000001696|L000001603	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.448437	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216179	856052	854059	36125	34308	YPL055C	YOL094C	LGE1	RFC4	-	replication factor C subunit 4|L000001625	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.395619	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216322	856052	851887	36125	32345	YPL055C	YDR293C	LGE1	SSD1	-	CLA1|MCS1|RLT1|SRK1|mRNA-binding translational repressor SSD1|L000002077	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.211732	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216435	856052	852385	36125	32794	YPL055C	YBR088C	LGE1	POL30	-	proliferating cell nuclear antigen|PCNA|L000001463	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-6.045531	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216587	856052	855238	36125	35376	YPL055C	YMR198W	LGE1	CIK1	-	L000000335	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.903486	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216624	856052	854309	36125	34535	YPL055C	YOR141C	LGE1	ARP8	-	L000003437	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.877623	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216734	856052	854725	36125	34908	YPL055C	YIL084C	LGE1	SDS3	-	L000003384	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.747603	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
216946	856052	852471	36125	32873	YPL055C	YBR173C	LGE1	UMP1	-	RNS2|L000004429	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.544408	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217030	856052	850320	36125	30946	YPL055C	YCL037C	LGE1	SRO9	-	L000003106	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.48275	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217058	856052	852001	36125	32454	YPL055C	YDR392W	LGE1	SPT3	-	transcriptional regulator SPT3|L000002029	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.444708	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217194	856052	855315	36125	35451	YPL055C	YMR272C	LGE1	SCS7	-	FAH1|fatty acid alpha-hydroxylase|L000004408	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.311197	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217228	856052	854734	36125	34916	YPL055C	YIL076W	LGE1	SEC28	-	ANU2|L000004402	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.287033	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217358	856052	850728	36125	31315	YPL055C	YLR039C	LGE1	RIC1	-	L000001638	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.17132	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217428	856052	855256	36125	35394	YPL055C	YMR216C	LGE1	SKY1	-	serine/threonine protein kinase SKY1|L000003941	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.107023	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217509	856052	851442	36125	31947	YPL055C	YDL115C	LGE1	IWR1	-	-	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-5.062117	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217670	856052	852888	36125	33249	YPL055C	YGR005C	LGE1	TFG2	-	transcription factor IIF subunit TFG2|L000002633	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-4.96073	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
217839	856052	850574	36125	31172	YPL055C	YFR019W	LGE1	FAB1	-	SVL7|1-phosphatidylinositol-3-phosphate 5-kinase|L000000597	Negative Genetic	genetic	Collins SR (2007)	17314980	559292	559292	High Throughput	-4.837121	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
